6.823946885416374641e+01,2.236312000382993312e-02,1.176729660313014791e-01,8.519647330292853815e-02,2.218309979409859447e-09,9.730351705038037258e-01
6.791846658094523548e+01,2.225147127280474590e-02,1.180893060363029240e-01,8.254129916144721524e-02,2.206264869972953852e-09,9.739636082568097208e-01
6.769449957999428591e+01,2.228664241631235499e-02,1.187415941718746037e-01,7.701668350569802757e-02,2.184690513253242441e-09,9.718717226355733096e-01
6.768037586191985611e+01,2.227825304773185106e-02,1.188761694434010696e-01,7.858757767880952816e-02,2.191465219665878888e-09,9.725516834067872152e-01
6.760788633911252532e+01,2.225039301802598374e-02,1.187651180312792321e-01,8.372108061601392370e-02,2.212479133467650157e-09,9.725097308416311703e-01
6.847121597196344567e+01,2.243072544129477708e-02,1.169130448854636684e-01,1.074000498279471805e-01,2.307615060635498314e-09,9.764425521636032057e-01
6.862494724481125274e+01,2.245570308557480119e-02,1.166449080943744027e-01,9.769374898888905090e-02,2.265634609066873085e-09,9.774995408711576461e-01
6.898710134786612969e+01,2.239360607604612072e-02,1.155754083915491170e-01,1.020251661999343890e-01,2.277256319501427017e-09,9.802447114978851683e-01
6.904863529846467429e+01,2.245928584322966215e-02,1.155155964317961803e-01,1.029304420296242722e-01,2.280798464859955747e-09,9.805073052277890611e-01
6.903490714917946036e+01,2.242800270088998738e-02,1.155187893192039100e-01,1.069452571498726440e-01,2.297903579193501301e-09,9.814455718981576204e-01
6.907676407136463581e+01,2.242807073378123503e-02,1.152606834368949534e-01,9.672357513900288473e-02,2.253139092486940242e-09,9.806253442766552642e-01
6.944212832901668264e+01,2.252464662707872461e-02,1.146812727210455851e-01,9.444863160222030651e-02,2.240342960571814337e-09,9.824046036720038844e-01
6.891560533527479038e+01,2.238438460756847839e-02,1.154968644181788157e-01,9.924388525863635235e-02,2.262254895729303338e-09,9.811953504628841971e-01
6.891560533527479038e+01,2.238438460756847839e-02,1.154968644181788157e-01,9.924388525863635235e-02,2.262254895729303338e-09,9.811953504628841971e-01
6.846847787318031919e+01,2.231438094534507130e-02,1.164426331026688077e-01,1.082751779545917947e-01,2.305050950092929099e-09,9.799415950170294876e-01
6.818388605568198102e+01,2.232951165299841556e-02,1.172275026243054796e-01,1.123368046485281185e-01,2.327733058537946447e-09,9.781170224405644209e-01
6.793166753659873791e+01,2.223398885779654180e-02,1.176066693864389612e-01,1.128506181553538268e-01,2.330436314074715656e-09,9.781334491544456666e-01
6.735161265152279952e+01,2.209381827609909615e-02,1.187009330554097686e-01,1.147094808516354175e-01,2.345912334314123320e-09,9.752287822712198961e-01
6.735161265152279952e+01,2.209381827609909615e-02,1.187009330554097686e-01,1.147094808516354175e-01,2.345912334314123320e-09,9.752287822712198961e-01
6.698911982826059841e+01,2.198238137498342848e-02,1.192774461392225177e-01,1.037362731050087278e-01,2.298359564375292044e-09,9.740034488921884837e-01
6.681435352859607235e+01,2.200802111790906013e-02,1.197956821700431190e-01,9.622452976349638032e-02,2.267994935077973667e-09,9.728743333604585874e-01
6.681435352859607235e+01,2.200802111790906013e-02,1.197956821700431190e-01,9.622452976349638032e-02,2.267994935077973667e-09,9.728743333604585874e-01
6.681435352859607235e+01,2.200802111790906013e-02,1.197956821700431190e-01,9.622452976349638032e-02,2.267994935077973667e-09,9.728743333604585874e-01
6.610391631048577210e+01,2.196108648953177048e-02,1.215130351149164567e-01,8.147391213113640285e-02,2.213374303907186284e-09,9.676936039999162187e-01
6.573931306239970240e+01,2.197079080623236605e-02,1.225042230166089180e-01,7.748244136566886930e-02,2.203158897470609621e-09,9.650261237273873860e-01
6.597981392950397606e+01,2.199177429897097510e-02,1.219328072388585205e-01,7.400196316654018835e-02,2.186961276974714687e-09,9.641444595081749558e-01
6.604105452209178395e+01,2.207724746077750419e-02,1.219997555417798168e-01,6.428434943013901226e-02,2.145555780024270308e-09,9.630559571949263153e-01
6.611117117193541048e+01,2.207257970838271896e-02,1.219863406553813590e-01,6.787369757528242953e-02,2.162990114696423876e-09,9.622114661750307274e-01
6.622661381589433915e+01,2.203594766947710587e-02,1.215911099296654446e-01,8.065507197924964844e-02,2.216407218681154216e-09,9.636575368872923875e-01
6.622661381589433915e+01,2.203594766947710587e-02,1.215911099296654446e-01,8.065507197924964844e-02,2.216407218681154216e-09,9.636575368872923875e-01
6.623471176090539814e+01,2.201395480117067024e-02,1.215689089938331302e-01,8.284440084428092155e-02,2.224725416454108632e-09,9.641728289410232966e-01
6.623471176090539814e+01,2.201395480117067024e-02,1.215689089938331302e-01,8.284440084428092155e-02,2.224725416454108632e-09,9.641728289410232966e-01
6.623471176090539814e+01,2.201395480117067024e-02,1.215689089938331302e-01,8.284440084428092155e-02,2.224725416454108632e-09,9.641728289410232966e-01
6.623471176090539814e+01,2.201395480117067024e-02,1.215689089938331302e-01,8.284440084428092155e-02,2.224725416454108632e-09,9.641728289410232966e-01
6.640677002755475655e+01,2.202410598879026710e-02,1.213568627944645179e-01,8.831617307494515901e-02,2.245423717026995330e-09,9.662414255407681951e-01
6.603273324275396305e+01,2.201616436989722175e-02,1.223243875492151522e-01,8.613471516448038823e-02,2.241419978630076630e-09,9.639443510987649733e-01
6.591952137901178332e+01,2.205593809659363649e-02,1.224781387874647048e-01,8.038516971321151006e-02,2.216651353927761475e-09,9.629513159360082453e-01
6.591952137901178332e+01,2.205593809659363649e-02,1.224781387874647048e-01,8.038516971321151006e-02,2.216651353927761475e-09,9.629513159360082453e-01
6.579167005419508030e+01,2.205474897083922747e-02,1.230817063575541659e-01,7.804005223306566263e-02,2.211087398559650728e-09,9.616266887600155577e-01
6.581152103411753274e+01,2.202871169151575034e-02,1.227999478611978557e-01,7.307490560999767293e-02,2.187635183829176778e-09,9.612475487069049862e-01
6.621374799010729362e+01,2.197403583594859447e-02,1.216685094205970652e-01,6.651790498514777161e-02,2.151659588812529731e-09,9.634017877437101030e-01
6.690795198189468351e+01,2.220278436573332528e-02,1.204752493815037656e-01,7.681851203998781019e-02,2.191176680409073872e-09,9.652425628553190640e-01
6.733551361366029653e+01,2.220841066267554773e-02,1.194545060416354748e-01,8.895440086214327635e-02,2.241364423640169219e-09,9.673377649463922312e-01
6.733551361366029653e+01,2.220841066267554773e-02,1.194545060416354748e-01,8.895440086214327635e-02,2.241364423640169219e-09,9.673377649463922312e-01
6.725882260659530232e+01,2.218699283100096162e-02,1.196400188689852179e-01,9.619322220733647621e-02,2.274349327060653628e-09,9.673567958420659085e-01
6.739645600758836963e+01,2.218885147404470876e-02,1.193405494129224920e-01,9.925633954497001255e-02,2.287145764853103022e-09,9.680837137792637215e-01
6.687559268645347288e+01,2.214541328168762035e-02,1.203887714609659793e-01,9.207393079368370037e-02,2.260020195354345106e-09,9.654096199311216209e-01
6.688005495836711134e+01,2.212169266068832185e-02,1.202609671496715910e-01,8.910829636062175818e-02,2.245450735181165378e-09,9.659212557913909869e-01
6.658317148007390074e+01,2.213576451245809901e-02,1.209768167243141512e-01,8.070360422074936146e-02,2.215942644764102355e-09,9.628962523887831804e-01
6.622461128187087809e+01,2.210697343298252335e-02,1.219685667891300812e-01,6.267663404700279939e-02,2.140098876893044331e-09,9.619398588605801992e-01
6.622461128187087809e+01,2.210697343298252335e-02,1.219685667891300812e-01,6.267663404700279939e-02,2.140098876893044331e-09,9.619398588605801992e-01
6.619864616276504421e+01,2.208030763857954035e-02,1.220030889949592356e-01,8.959201358928739478e-02,2.259850209202668730e-09,9.621740731299081029e-01
6.619864616276504421e+01,2.208030763857954035e-02,1.220030889949592356e-01,8.959201358928739478e-02,2.259850209202668730e-09,9.621740731299081029e-01
6.620660114141794850e+01,2.203560432612430148e-02,1.218918122475714100e-01,8.634179293631340235e-02,2.244620508018609246e-09,9.625946804285722136e-01
6.595187642743911738e+01,2.201964299854560284e-02,1.226407157141344434e-01,7.398109995751685208e-02,2.192709346829795736e-09,9.617672544284775471e-01
6.595187642743911738e+01,2.201964299854560284e-02,1.226407157141344434e-01,7.398109995751685208e-02,2.192709346829795736e-09,9.617672544284775471e-01
6.646966051930947117e+01,2.223225986399788440e-02,1.217792344637871754e-01,9.047860421669788600e-02,2.261695211695378754e-09,9.633617679717811910e-01
6.634862187537962086e+01,2.222157726868219038e-02,1.220487854945424278e-01,9.092597774464865334e-02,2.265900745789639136e-09,9.632176936101396469e-01
6.621613099951311199e+01,2.222562382069293713e-02,1.225628414456621518e-01,9.678274514775186965e-02,2.294804389948935545e-09,9.621207095034115531e-01
6.621613099951311199e+01,2.222562382069293713e-02,1.225628414456621518e-01,9.678274514775186965e-02,2.294804389948935545e-09,9.621207095034115531e-01
6.575673282196612490e+01,2.212063392520617622e-02,1.236340428626138688e-01,8.476652589935647353e-02,2.248272794172346937e-09,9.602814337565088731e-01
6.575673282196612490e+01,2.212063392520617622e-02,1.236340428626138688e-01,8.476652589935647353e-02,2.248272794172346937e-09,9.602814337565088731e-01
6.536157448454763141e+01,2.204962323877121544e-02,1.243840447334047389e-01,7.453396259310823835e-02,2.204865005243265171e-09,9.588273603976023018e-01
6.528513660407361385e+01,2.193395015204987683e-02,1.243564555893000162e-01,8.835340644264569332e-02,2.265349763184982440e-09,9.595906627849885018e-01
6.582214423588499130e+01,2.201533697639086393e-02,1.231658341438870985e-01,8.106060239685027036e-02,2.226073290228689715e-09,9.626509313232876064e-01
6.564963737514682407e+01,2.207665439408826313e-02,1.236265618559570095e-01,7.694112649367301771e-02,2.209595815842115328e-09,9.619586443584868807e-01
6.539671756055302865e+01,2.210190497748735702e-02,1.243381703356491175e-01,6.494943780935102939e-02,2.161013430932423570e-09,9.600710376382348699e-01
6.544482521944357245e+01,2.210002809572815183e-02,1.242292348122968487e-01,6.584271426476931421e-02,2.164553345841579601e-09,9.605874757686911902e-01
6.554195602278574029e+01,2.212357452380631778e-02,1.240281072277780172e-01,5.342088833221812078e-02,2.107238236609843554e-09,9.621145244254394324e-01
6.554195602278574029e+01,2.212357452380631778e-02,1.240281072277780172e-01,5.342088833221812078e-02,2.107238236609843554e-09,9.621145244254394324e-01
6.595748931212308719e+01,2.226391517597373429e-02,1.233547307113830038e-01,5.429088824833658289e-02,2.110142570484196776e-09,9.614170812930565857e-01
6.541407722063593155e+01,2.220674753799319751e-02,1.245112207575553437e-01,5.505507609951795084e-02,2.120638211226029648e-09,9.584291692469961710e-01
6.559636859621555516e+01,2.217639603525783237e-02,1.238738020186562483e-01,6.408847588040603171e-02,2.157026352628131911e-09,9.599342515906096329e-01
6.559636859621555516e+01,2.217639603525783237e-02,1.238738020186562483e-01,6.408847588040603171e-02,2.157026352628131911e-09,9.599342515906096329e-01
6.561007112459365942e+01,2.222457121070125358e-02,1.240363210722368187e-01,6.881194991421026030e-02,2.180131317468206614e-09,9.588866638719024671e-01
6.530475233915430522e+01,2.212530460244008235e-02,1.244320286864031982e-01,6.813570600489123053e-02,2.178883509373118225e-09,9.571116208843628570e-01
6.574091333851271202e+01,2.218222625348161697e-02,1.235315772756845065e-01,8.441189404445725852e-02,2.246613114530566607e-09,9.601168575788796566e-01
6.556907968908907947e+01,2.220658822257889561e-02,1.238056699569735492e-01,6.663612841325744496e-02,2.168188844428892440e-09,9.592602040625632931e-01
6.556907968908907947e+01,2.220658822257889561e-02,1.238056699569735492e-01,6.663612841325744496e-02,2.168188844428892440e-09,9.592602040625632931e-01
6.614980943833901961e+01,2.230309161850127508e-02,1.226235173235460385e-01,7.879988568795448511e-02,2.214342273965313612e-09,9.637128998698926141e-01
6.590862353213125857e+01,2.220963056964151902e-02,1.229807932307122875e-01,7.407877842655434530e-02,2.196715230162105365e-09,9.628289186181704373e-01
6.573080259354877342e+01,2.213421102207177235e-02,1.231752127095881166e-01,6.726298997587544515e-02,2.167966135488473477e-09,9.622177074688115228e-01
6.568135513198308217e+01,2.216237410306622427e-02,1.233922693487408684e-01,8.506878542810569765e-02,2.248515258619529014e-09,9.614118046713113763e-01
6.557667529989230104e+01,2.203413634970922269e-02,1.232539564181748815e-01,6.979060647287688157e-02,2.180037199046738231e-09,9.608020924415717756e-01
6.571175319609909593e+01,2.205086288274778900e-02,1.231153394963810793e-01,7.896721123937225362e-02,2.221036035053803789e-09,9.615048584058152326e-01
6.547177786244033371e+01,2.197799553008449383e-02,1.235344858119740846e-01,7.939278332653400272e-02,2.225193596293520468e-09,9.617070859002416761e-01
6.505008894273929343e+01,2.185327032944527417e-02,1.243540997441026641e-01,7.090855943044149790e-02,2.191303077377436835e-09,9.602615084860849359e-01
6.505062699291403305e+01,2.180695824285320758e-02,1.242451943259543917e-01,6.510489178005263167e-02,2.166005425328429414e-09,9.596632961842431753e-01
6.505062699291403305e+01,2.180695824285320758e-02,1.242451943259543917e-01,6.510489178005263167e-02,2.166005425328429414e-09,9.596632961842431753e-01
6.491431726420255188e+01,2.173296829257245072e-02,1.242906133166280652e-01,5.565639059961633578e-02,2.126577718804803930e-09,9.584795013503207839e-01
6.543722153980098710e+01,2.190894133319233258e-02,1.235695167562359115e-01,6.909249975099644725e-02,2.183409180721819390e-09,9.597879499056592989e-01
6.554674531904305468e+01,2.191480614437995786e-02,1.232932510459859993e-01,7.058562617772365377e-02,2.187527670919368604e-09,9.593197368868475738e-01
6.591340378782527409e+01,2.194368434399221468e-02,1.225369373560401265e-01,6.744123079995562042e-02,2.170841875370235392e-09,9.603809695737468566e-01
6.613908344359516889e+01,2.200600442192584758e-02,1.222613948514085086e-01,8.098002760511543996e-02,2.227796419888210134e-09,9.619947883233181951e-01
6.642356952313132012e+01,2.207459041357769103e-02,1.216251059785760646e-01,8.330483633014838796e-02,2.232425757362171119e-09,9.644602587617924216e-01
6.655901664424150965e+01,2.213925115765207757e-02,1.214079549169220368e-01,1.004019859091882516e-01,2.307821028736749865e-09,9.642245797412777319e-01
6.682164063649800312e+01,2.234895536749076025e-02,1.213617874897718191e-01,9.287829314107208523e-02,2.275789862260981007e-09,9.634862198729895466e-01
6.767062602376655889e+01,2.251448201793683143e-02,1.195723312945222161e-01,1.027839644777151923e-01,2.309626345123458535e-09,9.676726324070525909e-01
6.811608670952135469e+01,2.258089170283897676e-02,1.185440132392262674e-01,1.165169426513961576e-01,2.365797122416485562e-09,9.698318758148528618e-01
6.776196498318837769e+01,2.246881760655152285e-02,1.192013346658904321e-01,1.090539974031600190e-01,2.337222818539011754e-09,9.686495546856799255e-01
6.765448278872919730e+01,2.241526610862448754e-02,1.192073833767710311e-01,1.181920072489964918e-01,2.377378931925067976e-09,9.681941057240364135e-01
6.766825778018936433e+01,2.236851117560849020e-02,1.189241668719195483e-01,1.164803320826198058e-01,2.366746327363048616e-09,9.692245391813476552e-01
6.758007930060850299e+01,2.231424983745542920e-02,1.190491018585563832e-01,1.114208441671467320e-01,2.346603324715777400e-09,9.688382333903824417e-01
6.758007930060850299e+01,2.231424983745542920e-02,1.190491018585563832e-01,1.114208441671467320e-01,2.346603324715777400e-09,9.688382333903824417e-01
6.783953275914775816e+01,2.232614666624270147e-02,1.184985450137403667e-01,1.044316749873297340e-01,2.313793368595576824e-09,9.690970127057099148e-01
6.845440731895403985e+01,2.243563862650610821e-02,1.173254018372733992e-01,1.078366433688976861e-01,2.322537719609839070e-09,9.722735869783596385e-01
6.845440731895403985e+01,2.243563862650610821e-02,1.173254018372733992e-01,1.078366433688976861e-01,2.322537719609839070e-09,9.722735869783596385e-01
6.871022944462208670e+01,2.242429758986900015e-02,1.166795883524871374e-01,1.051460783333019733e-01,2.308092631396266367e-09,9.738854489292722016e-01
6.871022944462208670e+01,2.242429758986900015e-02,1.166795883524871374e-01,1.051460783333019733e-01,2.308092631396266367e-09,9.738854489292722016e-01
